Cpu_php,Net_In_Global,Disque_write_global,Ram_http,Net_Out_Global,Nb_connection_mysql,Nb_process_php,Cpu_http,Cpu_global,Nb_process_http
31.58,0.02,307.57,3.3,0.03,27.0,101.0,0.04,9.2,291.0
31.61,0.03,385.02,4.2,0.04,76.0,101.0,0.58,6.63,396.0
31.57,0.02,348.35,3.5,0.03,35.0,101.0,0.07,7.04,317.0
31.57,0.02,264.93,3.9,0.03,88.0,101.0,0.68,5.93,363.0
31.55,0.03,310.48,3.1,0.04,24.0,101.0,0.02,7.01,275.0
31.6,0.02,310.08,3.7,0.03,74.0,101.0,0.36,7.35,347.0
31.57,0.02,289.98,3.1,0.03,24.0,101.0,0.04,6.91,276.0
31.54,0.03,348.72,3.9,0.03,80.0,101.0,0.43,8.41,374.0
31.52,0.02,374.37,2.8,0.03,30.0,101.0,0.03,6.86,254.0
31.47,0.02,226.78,3.6,0.03,68.0,101.0,0.18,8.43,338.0
31.49,0.03,292.59,3.3,0.04,29.0,101.0,0.03,8.35,304.0
31.5,0.02,341.92,3.5,0.03,84.0,101.0,0.44,7.69,331.0
31.48,0.02,334.92,3.0,0.03,24.0,101.0,0.08,6.14,269.0
35.19,0.03,333.38,4.3,0.04,97.0,101.0,0.71,8.78,412.0
32.16,0.02,322.33,3.2,0.03,27.0,101.0,0.06,7.53,288.0
32.01,0.02,340.16,3.8,0.03,64.0,101.0,0.39,6.32,352.0
31.45,0.03,367.18,3.2,0.03,22.0,101.0,0.12,6.53,297.0
31.61,0.02,402.03,3.7,0.03,67.0,101.0,0.86,6.97,355.0
31.43,0.02,272.62,3.0,0.03,36.0,101.0,0.16,6.32,270.0
31.43,0.03,404.68,3.9,0.03,97.0,101.0,0.53,7.01,370.0
31.26,0.02,343.41,3.1,0.03,27.0,101.0,0.07,8.07,274.0
31.36,0.02,354.71,3.9,0.03,87.0,101.0,0.99,6.57,371.0
31.17,0.03,350.74,3.3,0.04,41.0,101.0,0.07,6.2,299.0
31.23,0.02,310.04,4.0,0.03,81.0,101.0,0.73,6.0,385.0
31.04,0.02,344.31,3.1,0.03,44.0,101.0,0.04,6.26,282.0
31.12,0.03,358.1,4.1,0.04,105.0,101.0,0.48,8.83,391.0
31.04,0.02,331.01,3.4,0.03,35.0,101.0,0.01,10.6,315.0
31.14,0.02,285.7,3.8,0.03,84.0,101.0,0.44,12.56,364.0
31.09,0.03,292.95,3.1,0.03,31.0,101.0,0.08,7.38,288.0
31.23,0.02,312.77,4.3,0.03,83.0,101.0,0.76,15.22,414.0
31.19,0.02,341.48,3.8,0.03,37.0,101.0,0.07,7.13,349.0
31.13,0.03,396.63,4.0,0.04,94.0,101.0,8.93,6.99,381.0
31.09,0.02,226.52,3.1,0.03,35.0,101.0,0.08,8.12,283.0
31.11,0.02,260.93,3.8,0.03,86.0,101.0,0.96,6.75,378.0
31.01,0.03,327.78,3.1,0.04,36.0,101.0,0.08,6.2,283.0
31.12,0.02,235.22,3.9,0.03,36.0,101.0,1.96,12.09,374.0
31.18,0.02,302.02,3.0,0.03,35.0,101.0,0.07,8.75,271.0
31.13,0.03,339.74,4.2,0.04,25.0,101.0,2.63,7.77,409.0
31.12,0.02,315.46,3.3,0.03,33.0,101.0,0.14,11.52,300.0
31.11,0.02,239.72,3.8,0.03,32.0,101.0,0.47,6.25,354.0
31.06,0.03,311.03,3.2,0.04,35.0,101.0,0.1,6.9,297.0
31.1,0.02,292.78,3.6,0.03,26.0,101.0,1.18,5.82,339.0
31.09,0.02,417.02,3.2,0.03,28.0,101.0,0.14,7.11,292.0
31.12,0.03,374.18,3.8,0.03,37.0,101.0,3.23,7.38,369.0
31.13,0.02,363.27,3.2,0.03,30.0,101.0,0.06,6.27,295.0
31.17,0.02,231.55,4.0,0.03,35.0,101.0,1.15,6.44,386.0
31.12,0.03,394.73,3.4,0.04,37.0,101.0,0.09,6.99,314.0
31.19,0.02,266.41,4.0,0.03,24.0,101.0,2.79,8.82,387.0
31.16,0.02,324.77,3.1,0.03,26.0,101.0,0.07,5.72,285.0
31.15,0.03,326.12,3.9,0.04,29.0,101.0,6.43,8.02,387.0
31.18,0.02,329.8,2.9,0.03,37.0,101.0,0.05,6.17,266.0
31.13,0.02,240.03,3.4,0.03,29.0,101.0,2.51,7.57,328.0
31.05,0.03,315.09,3.3,0.04,38.0,101.0,0.03,5.91,305.0
31.09,0.02,315.71,3.7,0.03,32.0,101.0,6.16,6.81,356.0
31.04,0.02,391.5,3.2,0.03,24.0,101.0,0.14,5.46,297.0
31.07,0.03,522.47,3.8,0.03,34.0,101.0,0.02,7.72,386.0
31.03,0.02,278.87,3.2,0.03,30.0,101.0,0.08,6.19,288.0
31.01,0.02,288.02,3.5,0.03,33.0,101.0,2.62,6.85,380.0
30.98,0.03,313.26,3.4,0.04,35.0,101.0,0.2,5.54,315.0
31.02,0.02,268.45,3.8,0.03,32.0,101.0,0.06,9.38,383.0
30.96,0.02,324.97,3.2,0.03,35.0,101.0,0.22,5.96,293.0
30.99,0.03,367.72,3.4,0.04,45.0,101.0,0.03,8.19,400.0
31.0,0.02,348.73,3.6,0.03,24.0,101.0,0.11,5.39,330.0
31.01,0.02,234.07,3.4,0.03,29.0,101.0,0.47,8.05,388.0
30.94,0.03,333.83,3.3,0.04,27.0,101.0,0.16,6.47,310.0
31.02,0.02,287.48,3.4,0.03,32.0,101.0,0.05,9.04,390.0
31.02,0.02,304.59,3.4,0.03,32.0,101.0,0.23,5.42,318.0
30.99,0.03,340.69,3.6,0.04,31.0,101.0,0.04,7.73,382.0
30.99,0.02,329.23,3.3,0.03,28.0,101.0,0.04,6.31,310.0
30.98,0.02,250.38,3.4,0.03,36.0,101.0,0.06,8.05,364.0
30.94,0.03,300.16,3.0,0.04,29.0,101.0,0.03,6.72,282.0
30.97,0.02,261.85,3.4,0.03,35.0,101.0,0.06,9.54,391.0
30.94,0.02,277.4,3.4,0.03,33.0,101.0,0.09,20.02,318.0
30.96,0.03,271.81,2.7,0.03,39.0,101.0,0.03,10.74,405.0
31.0,0.02,354.62,3.4,0.03,34.0,101.0,0.07,16.73,320.0
31.02,0.02,265.38,3.0,0.03,36.0,101.0,0.04,8.06,374.0
31.02,0.03,327.08,3.2,0.04,32.0,101.0,0.22,5.86,299.0
31.06,0.02,434.02,2.8,0.03,41.0,101.0,0.04,7.41,370.0
31.09,0.02,358.24,3.4,0.03,28.0,101.0,0.06,5.95,320.0
31.14,0.03,411.07,3.2,0.03,44.0,101.0,0.05,7.81,362.0
31.17,0.02,356.42,3.4,0.03,28.0,101.0,0.19,4.74,317.0
31.13,0.02,354.05,2.9,0.03,32.0,101.0,0.01,11.14,364.0
31.09,0.03,334.63,3.4,0.03,42.0,101.0,0.01,5.0,318.0
31.12,0.02,284.69,3.0,0.03,28.0,101.0,0.06,7.02,373.0
31.09,0.02,300.93,2.8,0.03,43.0,101.0,0.02,5.01,258.0
31.04,0.03,282.28,2.6,0.03,48.0,101.0,0.08,6.84,355.0
31.09,0.02,423.9,3.6,0.03,35.0,101.0,0.05,6.03,340.0
31.12,0.02,318.46,2.9,0.03,36.0,101.0,0.27,7.16,369.0
31.09,0.03,308.16,3.8,0.04,32.0,101.0,0.09,9.58,366.0
31.06,0.02,269.71,3.7,0.03,31.0,101.0,0.06,6.82,407.0
31.06,0.02,261.03,3.1,0.03,35.0,101.0,0.04,5.73,284.0
31.04,0.03,317.54,2.8,0.03,34.0,101.0,0.24,8.38,400.0
31.01,0.02,215.02,3.4,0.03,42.0,101.0,0.03,6.03,316.0
30.98,0.02,388.93,2.8,0.03,48.0,101.0,0.11,7.38,378.0
30.99,0.03,311.93,3.0,0.04,39.0,101.0,0.07,5.29,336.0
31.01,0.02,455.42,3.3,0.03,38.0,101.0,0.04,6.5,359.0
31.01,0.02,415.0,3.0,0.03,34.0,101.0,0.09,5.24,331.0
30.96,0.03,290.16,3.4,0.03,37.0,101.0,0.06,7.1,373.0
30.99,0.02,388.83,3.2,0.03,42.0,101.0,0.08,5.39,350.0
30.97,0.02,412.79,3.6,0.03,36.0,101.0,0.38,7.66,397.0
30.91,0.03,320.5,3.3,0.04,41.0,101.0,0.04,5.87,358.0
30.9,0.02,363.18,3.5,0.03,49.0,101.0,0.29,7.29,355.0
30.88,0.02,368.89,2.6,0.03,43.0,101.0,0.04,5.07,298.0
30.93,0.03,444.34,3.4,0.03,35.0,101.0,0.23,9.15,380.0
30.91,0.02,352.67,2.9,0.03,44.0,101.0,0.04,5.35,326.0
30.89,0.02,452.45,3.8,0.03,44.0,101.0,0.05,6.83,390.0
30.88,0.03,246.97,2.7,0.04,30.0,101.0,0.02,5.59,306.0
30.89,0.02,489.09,4.0,0.03,39.0,101.0,0.3,7.62,448.0
30.91,0.02,370.58,3.3,0.03,38.0,101.0,0.1,6.41,365.0
30.88,0.03,466.43,3.6,0.03,45.0,101.0,0.39,7.35,370.0
30.88,0.02,298.78,2.6,0.03,32.0,101.0,0.08,6.16,295.0
30.88,0.02,405.95,3.6,0.03,42.0,101.0,0.23,9.55,400.0
30.86,0.03,337.88,3.2,0.04,27.0,101.0,0.02,6.62,357.0
30.86,0.02,386.69,3.6,0.03,45.0,101.0,0.21,7.41,342.0
30.89,0.02,294.42,2.7,0.03,47.0,101.0,0.05,6.96,306.0
30.89,0.02,443.64,3.8,0.03,42.0,101.0,0.19,7.65,422.0
30.91,0.02,320.18,2.7,0.03,30.0,101.0,0.05,6.57,311.0
30.91,0.02,413.18,3.5,0.03,48.0,101.0,0.28,7.83,357.0
30.88,0.02,339.58,3.0,0.03,36.0,101.0,0.05,5.16,329.0
30.86,0.02,399.57,3.5,0.03,44.0,101.0,0.25,6.49,354.0
30.86,0.02,291.3,3.0,0.03,38.0,101.0,0.04,10.61,334.0
30.87,0.03,414.48,3.6,0.04,53.0,101.0,0.07,9.86,371.0
30.88,0.02,443.68,3.0,0.03,30.0,101.0,0.07,5.7,334.0
30.84,0.02,323.51,3.6,0.02,53.0,101.0,0.26,7.09,372.0
30.86,0.02,295.52,2.7,0.03,30.0,101.0,0.06,5.8,310.0
30.84,0.02,393.81,3.5,0.03,40.0,101.0,0.26,6.56,382.0
30.84,0.02,441.16,2.7,0.03,32.0,101.0,0.05,5.78,306.0
30.82,0.02,1190.7,3.3,0.03,52.0,101.0,0.19,7.24,346.0
30.82,0.02,300.67,2.7,0.03,35.0,101.0,0.03,5.65,303.0
30.81,0.02,418.68,3.6,0.03,53.0,101.0,0.16,6.0,334.0
30.79,0.02,382.3,2.9,0.03,34.0,101.0,0.04,9.24,330.0
30.81,0.02,579.06,3.8,0.02,40.0,101.0,0.31,8.33,403.0
30.78,0.02,343.52,2.8,0.03,28.0,101.0,0.06,5.96,315.0
30.77,0.02,359.29,3.4,0.03,56.0,101.0,0.22,8.67,349.0
30.79,0.02,332.47,3.0,0.03,42.0,101.0,0.07,5.68,337.0
30.75,0.02,271.07,3.8,0.03,50.0,101.0,0.52,7.0,383.0
30.76,0.02,311.96,3.0,0.03,28.0,101.0,0.06,6.61,337.0
30.77,0.02,354.93,3.7,0.03,50.0,101.0,0.33,6.23,356.0
30.76,0.02,289.79,2.7,0.03,27.0,101.0,0.05,6.32,311.0
30.73,0.03,447.17,3.6,0.03,58.0,101.0,0.28,7.1,372.0
30.78,0.02,318.62,3.1,0.03,29.0,101.0,0.03,5.59,344.0
30.77,0.02,293.87,3.6,0.03,68.0,101.0,0.39,7.11,310.0
30.79,0.04,2063.76,3.0,0.03,31.0,101.0,0.15,5.41,338.0
30.76,0.02,451.32,3.6,0.03,49.0,101.0,0.65,6.69,292.0
30.77,0.02,299.32,3.1,0.03,29.0,101.0,0.08,7.18,351.0
30.76,0.03,405.24,4.8,0.03,56.0,101.0,1.24,6.12,279.0
30.76,0.02,273.53,2.8,0.03,32.0,101.0,0.04,6.05,319.0
30.76,0.02,220.13,3.9,0.03,65.0,101.0,0.49,7.32,298.0
30.77,0.03,388.87,2.8,0.03,34.0,101.0,0.04,6.43,324.0
30.76,0.02,419.32,3.9,0.03,61.0,101.0,0.53,6.93,250.0
30.76,0.02,281.22,3.1,0.03,27.0,101.0,0.14,5.96,353.0
30.77,0.03,487.18,3.9,0.03,55.0,101.0,0.38,9.27,298.0
30.77,0.02,336.92,2.8,0.03,36.0,101.0,0.04,6.09,331.0
30.76,0.02,381.52,3.6,0.03,67.0,101.0,0.44,8.63,269.0
30.73,0.03,348.62,3.1,0.03,29.0,101.0,0.04,13.07,359.0
30.74,0.02,397.14,3.6,0.03,67.0,101.0,0.24,7.58,313.0
30.73,0.02,302.58,2.8,0.03,28.0,101.0,0.16,7.78,330.0
30.72,0.03,415.74,3.7,0.03,76.0,101.0,0.26,6.71,293.0
30.71,0.02,378.09,3.0,0.03,31.0,101.0,0.1,4.83,348.0
30.73,0.02,367.88,3.2,0.03,63.0,101.0,0.11,11.6,307.0
30.73,0.03,320.0,2.9,0.03,23.0,101.0,0.16,7.76,277.0
30.69,0.02,364.05,3.6,0.03,71.0,101.0,0.28,8.36,355.0
30.67,0.02,302.62,2.9,0.03,25.0,101.0,0.07,5.69,272.0
30.68,0.03,505.38,3.9,0.03,73.0,101.0,0.38,6.99,388.0
30.66,0.02,350.93,3.0,0.03,27.0,101.0,0.14,6.06,289.0
30.68,0.02,348.64,3.4,0.03,57.0,101.0,0.28,6.47,331.0
30.66,0.03,358.0,3.1,0.03,24.0,101.0,0.14,5.78,297.0
30.68,0.02,362.97,3.9,0.03,68.0,101.0,0.39,6.64,379.0
30.64,0.02,304.38,2.8,0.03,32.0,101.0,0.07,5.53,263.0
30.61,0.03,376.75,3.4,0.03,76.0,101.0,0.06,6.14,322.0
30.61,0.02,284.93,3.1,0.03,35.0,101.0,0.03,6.87,301.0
30.62,0.02,389.98,3.7,0.02,68.0,101.0,0.42,5.78,362.0
30.6,0.03,339.98,3.5,0.04,29.0,101.0,0.1,8.0,334.0
30.6,0.02,450.24,3.4,0.03,63.0,101.0,0.46,8.12,330.0
30.59,0.02,355.68,2.9,0.02,26.0,101.0,0.06,6.89,275.0
30.6,0.03,431.1,3.5,0.03,66.0,101.0,0.39,9.0,337.0
30.57,0.02,277.48,3.1,0.03,27.0,101.0,0.12,7.65,288.0
30.62,0.02,355.52,3.6,0.03,66.0,101.0,0.23,7.01,348.0
30.64,0.03,366.35,2.7,0.04,35.0,101.0,0.16,8.15,251.0
30.62,0.02,348.69,3.5,0.03,69.0,101.0,0.36,6.49,337.0
30.61,0.02,352.05,3.1,0.03,35.0,101.0,0.14,6.21,290.0
30.61,0.03,345.83,4.1,0.04,70.0,101.0,0.68,7.49,398.0
30.6,0.02,382.23,2.9,0.03,29.0,101.0,0.1,5.98,267.0
30.61,0.02,384.39,4.0,0.03,79.0,101.0,0.72,5.92,382.0
30.61,0.03,389.82,3.5,0.04,33.0,101.0,0.11,7.05,330.0
30.61,0.02,430.23,3.7,0.03,63.0,101.0,0.78,5.81,358.0
30.6,0.02,316.88,2.9,0.03,25.0,101.0,0.06,7.69,267.0
30.6,0.03,512.69,4.2,0.04,75.0,101.0,3.98,6.02,410.0
30.59,0.02,334.65,3.3,0.03,35.0,101.0,0.1,6.41,308.0
30.61,0.02,331.12,4.0,0.03,72.0,101.0,1.05,6.35,384.0
30.59,0.03,369.16,2.9,0.03,27.0,101.0,0.03,6.26,272.0
30.62,0.02,413.35,4.3,0.03,92.0,101.0,1.24,6.91,415.0
30.64,0.02,312.8,3.6,0.03,24.0,101.0,0.04,6.86,342.0
30.67,0.03,412.72,4.0,0.04,61.0,101.0,0.05,6.37,386.0
30.67,0.02,354.79,3.2,0.03,26.0,101.0,0.09,6.53,298.0
30.68,0.02,353.23,3.9,0.03,85.0,101.0,1.32,9.77,383.0
30.68,0.03,320.97,2.9,0.03,32.0,101.0,0.06,10.18,271.0
30.71,0.02,352.57,4.0,0.03,77.0,101.0,1.81,8.61,393.0
30.71,0.02,351.56,3.2,0.03,29.0,101.0,0.05,7.57,300.0
30.73,0.03,373.94,3.7,0.03,67.0,101.0,0.67,8.76,357.0
30.76,0.02,286.29,3.1,0.03,29.0,101.0,0.07,6.01,290.0
30.75,0.02,277.93,3.6,0.03,83.0,101.0,0.81,7.19,350.0
30.74,0.03,207.8,3.2,0.04,28.0,101.0,0.07,7.7,301.0
30.76,0.02,443.62,3.5,0.03,65.0,101.0,1.28,6.47,337.0
30.75,0.02,417.47,3.0,0.03,32.0,101.0,0.05,6.09,284.0
30.76,0.03,355.33,3.6,0.04,82.0,101.0,0.64,5.59,346.0
30.72,0.02,287.76,3.0,0.02,22.0,101.0,0.06,7.15,281.0
30.72,0.02,329.76,3.8,0.03,76.0,101.0,1.03,6.93,372.0
30.71,0.03,318.94,3.1,0.03,31.0,101.0,0.06,7.85,296.0
30.71,0.02,339.45,3.5,0.03,67.0,101.0,0.79,6.67,344.0
30.71,0.02,314.47,3.1,0.03,25.0,101.0,0.16,6.17,290.0
30.71,0.03,387.02,3.5,0.03,68.0,101.0,0.72,6.24,334.0
30.69,0.02,328.46,3.3,0.03,27.0,101.0,0.23,5.01,314.0
30.7,0.02,280.98,3.8,0.03,80.0,101.0,0.93,6.25,374.0
30.71,0.03,290.23,3.3,0.03,26.0,101.0,0.06,5.52,315.0
30.71,0.02,309.24,3.9,0.03,81.0,101.0,0.61,6.04,382.0
30.69,0.02,315.02,3.1,0.03,51.0,101.0,0.08,6.4,295.0
30.67,0.03,322.05,3.7,0.03,75.0,101.0,2.61,9.45,362.0
30.66,0.02,320.68,2.9,0.03,28.0,101.0,0.1,8.43,278.0
30.66,0.02,272.1,4.0,0.03,80.0,101.0,1.82,6.34,401.0
30.65,0.03,320.27,3.3,0.04,26.0,101.0,0.16,13.79,313.0
30.64,0.02,289.92,3.7,0.03,76.0,101.0,1.44,6.7,362.0
30.64,0.02,372.47,3.2,0.03,32.0,101.0,0.14,5.14,306.0
30.64,0.03,369.24,4.0,0.03,99.0,101.0,2.04,6.77,396.0
30.63,0.02,311.28,3.2,0.03,28.0,101.0,0.07,5.53,303.0
30.63,0.02,377.38,3.8,0.03,98.0,101.0,0.79,5.86,376.0
30.62,0.03,304.73,2.8,0.04,34.0,101.0,0.07,5.87,270.0
30.64,0.02,289.21,3.7,0.03,98.0,101.0,1.77,6.9,361.0
30.62,0.02,343.97,2.9,0.03,28.0,101.0,0.13,6.31,275.0
30.64,0.03,306.57,3.9,0.04,87.0,101.0,1.0,7.4,380.0
30.63,0.02,309.36,3.0,0.03,30.0,101.0,0.04,5.6,287.0
30.63,0.02,260.62,3.9,0.03,75.0,101.0,0.93,6.75,383.0
30.62,0.03,311.73,3.2,0.04,30.0,101.0,0.04,6.29,301.0
30.64,0.02,287.77,3.5,0.03,67.0,101.0,2.09,6.59,345.0
30.62,0.02,325.89,2.7,0.03,41.0,101.0,0.06,6.21,253.0
30.62,0.03,400.6,3.9,0.04,71.0,101.0,7.13,8.86,388.0
30.61,0.02,321.31,3.3,0.03,35.0,101.0,0.19,5.47,317.0
30.62,0.02,247.47,4.0,0.03,70.0,101.0,12.08,7.53,391.0
30.61,0.03,350.31,3.4,0.04,34.0,101.0,0.12,6.39,325.0
30.61,0.02,419.28,3.6,0.03,91.0,101.0,8.57,7.26,348.0
30.62,0.02,394.59,3.4,0.03,34.0,101.0,0.2,7.05,328.0
30.62,0.03,300.0,4.3,0.03,94.0,101.0,9.03,7.0,437.0
30.62,0.02,314.34,3.6,0.03,29.0,101.0,0.04,7.98,350.0
30.64,0.02,269.0,3.8,0.03,84.0,101.0,8.64,7.12,369.0
30.62,0.03,397.91,3.6,0.04,53.0,101.0,0.09,6.59,347.0
32.06,0.02,345.76,4.1,0.03,97.0,101.0,5.28,9.03,409.0
32.46,0.02,331.22,3.3,0.03,35.0,101.0,0.06,5.78,318.0
33.26,0.03,388.7,4.2,0.03,88.0,101.0,6.56,10.22,421.0
33.73,0.02,158.78,3.5,0.03,32.0,101.0,0.06,7.07,339.0
33.56,0.02,417.32,3.9,0.03,97.0,101.0,0.45,7.2,390.0
33.31,0.03,293.67,3.5,0.04,32.0,101.0,0.15,6.68,339.0
33.66,0.02,305.33,3.9,0.03,96.0,101.0,0.02,7.74,378.0
33.71,0.02,304.32,3.5,0.03,36.0,101.0,0.06,6.27,338.0
33.59,0.03,353.83,4.0,0.04,32.0,101.0,0.09,8.36,399.0
33.66,0.02,300.44,3.3,0.03,23.0,101.0,0.03,7.65,318.0
33.65,0.02,296.44,4.2,0.03,31.0,101.0,0.26,6.86,416.0
33.65,0.03,500.55,3.3,0.04,29.0,101.0,0.03,7.45,317.0
33.83,0.02,367.58,4.3,0.03,36.0,101.0,0.28,8.61,431.0
33.82,0.02,303.02,3.2,0.03,26.0,101.0,0.04,11.31,312.0
33.86,0.02,439.61,3.7,0.03,40.0,101.0,0.04,8.6,361.0
33.74,0.02,287.81,3.2,0.03,40.0,101.0,0.09,6.39,314.0
33.67,0.02,324.23,4.0,0.03,32.0,101.0,0.02,9.04,405.0
33.59,0.02,307.64,3.5,0.03,37.0,101.0,0.05,5.56,340.0
33.62,0.02,227.28,3.9,0.03,26.0,101.0,0.02,10.73,393.0
33.65,0.02,329.33,3.1,0.03,28.0,101.0,0.06,6.6,299.0
33.68,0.03,317.38,3.7,0.09,21.0,101.0,0.02,6.65,378.0
33.66,0.02,315.68,3.2,0.03,35.0,101.0,0.07,5.91,313.0
33.64,0.02,1572.34,3.6,0.03,26.0,101.0,0.06,9.56,363.0
33.67,0.02,9053.31,3.5,0.03,94.0,101.0,0.07,7.65,343.0
33.94,53.99,229.58,3.8,24.3,34.0,102.0,0.04,7.25,393.0
34.02,0.02,333.72,3.3,0.03,39.0,102.0,0.13,5.35,317.0
33.6,0.02,326.12,3.9,0.03,34.0,101.0,0.03,7.83,399.0
33.64,0.02,328.75,3.3,0.03,30.0,101.0,0.14,6.83,319.0
33.51,0.02,321.21,3.9,0.03,33.0,101.0,0.06,7.2,409.0
33.44,0.02,365.66,3.5,0.03,32.0,101.0,0.25,6.05,346.0
33.32,0.02,275.1,3.9,0.03,29.0,101.0,0.09,9.01,414.0
33.21,0.02,322.03,3.1,0.03,28.0,101.0,0.07,6.04,303.0
33.12,0.03,355.48,3.9,0.07,26.0,101.0,0.06,11.31,392.0
33.12,0.02,296.52,3.2,0.03,32.0,101.0,0.04,6.36,306.0
33.06,0.02,289.38,3.3,0.03,26.0,101.0,0.29,9.92,389.0
33.0,0.02,268.97,3.3,0.03,34.0,101.0,0.04,7.21,326.0
32.96,0.02,269.6,3.8,0.03,34.0,101.0,0.06,8.1,395.0
32.88,0.02,304.81,3.4,0.03,26.0,101.0,0.02,7.8,328.0
32.84,0.02,335.44,3.7,0.03,27.0,101.0,0.06,7.97,395.0
32.81,0.02,272.46,3.3,0.03,27.0,101.0,0.06,6.41,320.0
32.71,0.02,264.25,3.5,0.03,34.0,101.0,0.05,6.99,411.0
32.67,0.03,369.55,3.6,0.03,28.0,101.0,0.04,6.4,347.0
32.6,0.02,284.25,3.3,0.03,34.0,101.0,0.05,6.12,340.0
32.5,0.02,326.57,3.2,0.03,33.0,101.0,0.11,6.18,318.0
32.38,0.03,326.17,3.5,0.03,32.0,101.0,0.09,5.73,355.0
32.31,0.02,264.38,3.1,0.03,28.0,101.0,0.1,4.51,307.0
32.26,0.02,299.6,3.6,0.03,45.0,101.0,0.12,9.39,364.0
32.17,0.02,345.9,3.2,0.03,27.0,101.0,0.03,5.57,313.0
32.08,0.02,304.95,2.9,0.03,37.0,101.0,0.08,8.2,367.0
32.02,0.02,298.39,3.5,0.03,23.0,101.0,0.03,5.58,340.0
32.02,0.02,386.58,2.8,0.03,45.0,101.0,0.29,7.07,336.0
31.97,0.02,263.07,3.7,0.03,27.0,101.0,0.07,7.06,359.0
31.91,0.02,265.84,2.8,0.03,38.0,101.0,0.33,8.08,362.0
31.9,0.02,264.99,3.4,0.03,37.0,101.0,0.07,6.63,339.0
31.86,0.02,295.62,2.7,0.03,36.0,101.0,0.18,9.31,359.0
31.8,0.02,333.29,3.7,0.03,30.0,101.0,0.03,6.36,360.0
31.57,0.03,309.07,3.2,0.03,37.0,101.0,0.24,8.27,385.0
30.26,0.02,296.66,3.4,0.03,27.0,101.0,0.07,9.8,329.0
30.08,0.02,269.4,2.6,0.03,40.0,101.0,0.38,7.72,381.0
29.59,0.02,257.68,3.4,0.03,27.0,101.0,0.06,4.79,331.0
29.21,0.02,287.21,2.8,0.03,40.0,101.0,0.4,6.71,367.0
29.41,0.02,348.38,3.4,0.03,27.0,101.0,0.08,5.26,329.0
29.14,0.03,293.57,2.5,0.03,37.0,101.0,0.19,9.86,341.0
29.01,0.02,269.65,3.4,0.03,27.0,101.0,0.08,5.09,336.0
28.77,0.02,281.35,2.9,0.03,46.0,101.0,0.11,7.42,349.0
28.84,0.03,299.38,3.5,0.03,30.0,101.0,0.05,6.08,339.0
28.79,0.02,325.71,2.9,0.03,46.0,101.0,0.31,6.46,344.0
28.68,0.02,275.66,3.1,0.03,33.0,101.0,0.03,7.33,307.0
28.77,0.03,324.96,3.0,0.03,42.0,101.0,0.28,5.93,393.0
28.73,0.02,260.36,3.3,0.03,44.0,101.0,0.08,5.66,323.0
28.64,0.02,277.89,2.7,0.03,48.0,101.0,0.29,5.8,321.0
28.43,0.03,303.13,3.6,0.03,34.0,101.0,0.12,8.93,353.0
28.51,0.02,288.18,3.0,0.03,55.0,101.0,0.17,9.26,304.0
28.43,0.02,257.13,3.5,0.03,44.0,101.0,0.06,7.51,338.0
28.48,0.03,367.38,2.9,0.03,58.0,101.0,0.32,9.66,301.0
28.49,0.02,284.1,3.5,0.03,33.0,101.0,0.06,5.5,346.0
28.57,0.02,278.55,2.7,0.03,54.0,101.0,0.11,8.1,259.0
28.52,0.02,270.53,3.0,0.03,32.0,101.0,0.06,6.28,296.0
28.6,0.02,248.09,3.1,0.03,44.0,101.0,0.24,8.39,301.0
28.61,0.02,170.59,3.2,0.03,44.0,101.0,0.07,7.03,317.0
28.66,0.03,279.97,3.6,0.03,49.0,101.0,0.19,6.52,309.0
28.66,0.02,315.7,3.0,0.03,28.0,101.0,0.05,6.85,350.0
28.81,0.02,244.07,3.5,0.03,42.0,101.0,0.21,6.58,261.0
28.79,0.03,242.46,2.9,0.03,29.0,101.0,0.04,13.05,345.0
28.79,0.02,295.93,3.6,0.03,41.0,101.0,0.23,6.04,282.0
28.78,0.02,287.06,3.0,0.03,35.0,101.0,0.03,5.49,351.0
28.82,0.03,331.27,3.3,0.03,52.0,101.0,0.14,9.54,275.0
28.84,0.02,162.83,2.8,0.03,32.0,101.0,0.09,6.15,335.0
28.9,0.02,301.89,3.3,0.03,52.0,101.0,0.28,6.21,264.0
28.91,0.03,297.95,2.9,0.03,39.0,101.0,0.06,5.34,340.0
28.95,0.02,255.47,3.3,0.03,52.0,101.0,0.26,7.12,252.0
28.96,0.02,285.59,3.3,0.03,30.0,101.0,0.25,6.2,379.0
28.9,0.03,792.79,3.2,0.04,46.0,101.0,0.08,6.83,291.0
28.86,0.02,331.01,2.7,0.03,34.0,101.0,0.06,4.11,324.0
28.91,0.02,427.88,3.4,0.03,45.0,101.0,0.24,7.29,270.0
28.89,0.03,243.39,2.7,0.03,34.0,101.0,0.03,5.0,321.0
28.86,0.02,329.49,3.4,0.03,52.0,101.0,0.14,6.85,285.0
28.81,0.02,380.44,3.0,0.03,35.0,101.0,0.06,5.88,351.0
28.84,0.03,516.11,3.6,0.03,51.0,101.0,0.19,7.39,355.0
28.76,0.02,290.6,3.2,0.03,34.0,101.0,0.09,6.73,316.0
28.8,0.02,480.74,3.5,0.03,55.0,101.0,0.09,7.91,342.0
28.79,0.03,256.43,2.9,0.04,31.0,101.0,0.05,9.27,286.0
